"sex","age","socprof","income","marital","depress","sport","nofriend","smoke","nociga","alcabuse","bmi"
"FEMALE",45,"UNEMPLOYED",NA,"DIVORCED",6,"NO",10,"NO",NA,"NO",24.9199003203987
"MALE",60,"LONG-TERM SICK/DISABLED",900,"MARRIED",3,"YES",6,"NO",NA,"NO",22.5981404958678
"FEMALE",44,"EMPLOYED IN PRIVATE SECTOR",1400,"MARRIED",3,"NO",10,"NO",NA,"NO",26.0374939913475
"MALE",22,"UNEMPLOYED",NA,"SINGLE",4,"YES",2,"YES",15,"NO",24.0740740740741
"FEMALE",47,"EMPLOYED IN PRIVATE SECTOR",600,"DIVORCED",5,"YES",8,"NO",NA,"NO",26.6193433895297
"FEMALE",31,"EMPLOYED IN PRIVATE SECTOR",1118,"MARRIED",0,"YES",10,"YES",12,"NO",21.484375
"FEMALE",48,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",1,"NO",10,"NO",NA,"NO",33.1504343850023
"FEMALE",37,"UNEMPLOYED",NA,"MARRIED",5,"NO",15,"YES",20,"NO",26.8351800554017
"FEMALE",45,"EMPLOYED IN PUBLIC SECTOR",1540,"MARRIED",0,"YES",3,"NO",NA,"NO",27.3356401384083
"FEMALE",28,"EMPLOYED IN PUBLIC SECTOR",1600,"DE FACTO SEPARATED",4,"NO",7,"NO",NA,"NO",18.6122448979592
"MALE",41,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",0,"NO",4,"NO",NA,"NO",34.0203461487647
"MALE",29,"EMPLOYED IN PUBLIC SECTOR",5000,"SINGLE",3,"YES",50,"YES",4,"NO",23.9994591671174
"FEMALE",52,"OTHER ECONOMICALLY INACTIVE",740,"DIVORCED",9,"YES",10,"NO",NA,"NO",30.078125
"FEMALE",37,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",0,"YES",5,"NO",NA,"NO",23.8894628099174
"FEMALE",25,"UNEMPLOYED",NA,"SINGLE",0,"NO",7,"YES",15,"NO",20.5498866213152
"FEMALE",27,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",4,"YES",2,"NO",NA,"NO",19.53125
"FEMALE",56,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",6,"NO",2,"NO",NA,"NO",25.2993759487266
"FEMALE",64,"RETIRED",1500,"WIDOWED",10,"YES",5,"YES",20,"NO",27.1111111111111
"FEMALE",64,"RETIRED",900,"MARRIED",6,"YES",2,"NO",NA,"NO",31.25
"FEMALE",50,"EMPLOYED IN PRIVATE SECTOR",1500,"WIDOWED",5,"YES",10,"YES",10,"NO",25.9515570934256
"FEMALE",39,"EMPLOYED IN PUBLIC SECTOR",1600,"MARRIED",0,"YES",6,"YES",20,"NO",23.1404958677686
"FEMALE",40,"EMPLOYED IN PUBLIC SECTOR",3000,"MARRIED",3,"YES",4,"NO",NA,"NO",27.4076572777871
"FEMALE",22,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",2,"NO",NA,"NO",17.7556818181818
"FEMALE",31,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",3,"YES",3,"NO",NA,"NO",19.53125
"FEMALE",71,"RETIRED",2400,"WIDOWED",13,"YES",10,"NO",NA,"NO",22.4913494809689
"FEMALE",58,"RETIRED",760,"MARRIED",NA,"YES",22,"NO",NA,"NO",25.8166302126286
"MALE",49,"EMPLOYED IN PRIVATE SECTOR",1200,"MARRIED",4,"NO",4,"NO",NA,"NO",29.7004132231405
"MALE",43,"EMPLOYED IN PRIVATE SECTOR",11000,"MARRIED",0,"NO",2,"NO",NA,"NO",29.7722280032374
"FEMALE",28,"EMPLOYED IN PUBLIC SECTOR",1250,"SINGLE",0,"NO",1,"NO",NA,"NO",21.8870763653774
"MALE",63,"RETIRED",-8,"DIVORCED",7,"YES",2,"NO",NA,"NO",21.1327134404057
"FEMALE",54,"EMPLOYED IN PUBLIC SECTOR",2300,"MARRIED",2,"YES",20,"NO",NA,"NO",25.6543723973825
"FEMALE",35,"FARMER",-8,"MARRIED",2,"YES",4,"NO",NA,"NO",22.3081499107674
"MALE",62,"RETIRED",2000,"MARRIED",15,"YES",5,"NO",NA,"NO",25.3934311203181
"FEMALE",59,"EMPLOYED IN PUBLIC SECTOR",3700,"MARRIED",4,"YES",3,"NO",NA,"NO",23.0300453514739
"FEMALE",48,"EMPLOYED IN PUBLIC SECTOR",2500,"MARRIED",3,"YES",10,"YES",10,"NO",24.8015873015873
"FEMALE",81,"RETIRED",1723,"WIDOWED",9,"YES",8,"NO",NA,"NO",31.25
"MALE",19,"PUPIL OR STUDENT",-8,"SINGLE",0,"NO",10,"NO",NA,"NO",20.3051748335274
"FEMALE",51,"EMPLOYED IN PUBLIC SECTOR",1500,"MARRIED",2,"NO",1,"YES",20,"NO",22.2222222222222
"MALE",46,"UNEMPLOYED",500,"MARRIED",1,"YES",4,"YES",15,"NO",29.7441998810232
"FEMALE",53,"OTHER ECONOMICALLY INACTIVE",740,"MARRIED",10,"YES",3,"NO",NA,"NO",30.0432622977087
"MALE",74,"LONG-TERM SICK/DISABLED",700,"WIDOWED",9,"NO",6,"YES",10,"NO",25.3515413737155
"MALE",47,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",5,"YES",2,"NO",NA,"YES",27.4405991735537
"FEMALE",79,"RETIRED",890,"WIDOWED",10,"YES",7,"NO",NA,"NO",27.34375
"FEMALE",38,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",2,"YES",20,"YES",20,"NO",20.2020202020202
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",1,"NO",15,"NO",NA,"NO",23.8087970452672
"FEMALE",64,"LONG-TERM SICK/DISABLED",1290,"MARRIED",8,"YES",6,"NO",NA,"NO",24.8015873015873
"FEMALE",54,"EMPLOYED IN PUBLIC SECTOR",800,"MARRIED",1,"YES",3,"NO",NA,"NO",26.4380708219837
"MALE",20,"PUPIL OR STUDENT",-8,"SINGLE",0,"YES",10,"NO",NA,"NO",20.7612456747405
"MALE",59,"RETIRED",750,"MARRIED",9,"YES",3,"NO",NA,"NO",24.1671624033314
"FEMALE",80,"RETIRED",1600,"WIDOWED",16,"YES",5,"NO",NA,"NO",30.46875
"FEMALE",74,"RETIRED",1404,"MARRIED",9,"YES",-8,"NO",NA,"NO",35.0830298372816
"FEMALE",68,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",11,"YES",5,"NO",NA,"NO",25.7657134562346
"MALE",26,"PUPIL OR STUDENT",1400,"SINGLE",0,"NO",6,"YES",20,"NO",23.1481481481481
"FEMALE",18,"PUPIL OR STUDENT",-8,"SINGLE",8,"NO",20,"NO",NA,"NO",20.5498866213152
"FEMALE",27,"PUPIL OR STUDENT",3000,"SINGLE",0,"YES",2,"NO",NA,"NO",22.6799524092802
"FEMALE",58,"LONG-TERM SICK/DISABLED",680,"SINGLE",10,"YES",3,"NO",NA,"NO",45.1331902537558
"MALE",71,"RETIRED",800,"WIDOWED",8,"YES",0,"NO",NA,"NO",26.8544055741036
"MALE",69,"RETIRED",1700,"MARRIED",4,"NO",8,"NO",NA,"NO",27.458654210327
"FEMALE",26,"UNEMPLOYED",-8,"MARRIED",0,"YES",10,"NO",NA,"NO",26.8135904499541
"FEMALE",51,"OTHER ECONOMICALLY INACTIVE",1500,"MARRIED",3,"YES",20,"NO",NA,"NO",32.421875
"FEMALE",23,"PUPIL OR STUDENT",1300,"SINGLE",6,"NO",11,"NO",NA,"NO",20.7475501931118
"FEMALE",57,"EMPLOYED IN PRIVATE SECTOR",2000,"WIDOWED",8,"NO",3,"NO",NA,"NO",25.2825698988697
"FEMALE",76,NA,-8,"MARRIED",11,"YES",3,"NO",NA,"NO",26.5625
"MALE",77,"RETIRED",1900,"WIDOWED",4,"YES",15,"YES",10,"NO",20.8085612366231
"FEMALE",52,"EMPLOYED IN PUBLIC SECTOR",-8,"MARRIED",14,"YES",2,"NO",NA,"NO",31.1111111111111
"FEMALE",33,"EMPLOYED IN PRIVATE SECTOR",960,"MARRIED",0,"NO",4,"NO",NA,"NO",15.916955017301
"FEMALE",62,"LONG-TERM SICK/DISABLED",850,"WIDOWED",5,"YES",5,"NO",NA,"NO",26.5337588296461
"MALE",36,"UNEMPLOYED",2000,"MARRIED",0,"NO",6,"YES",15,"YES",28.9461247637051
"MALE",29,"EMPLOYED IN PUBLIC SECTOR",4500,"SINGLE",3,"YES",10,"YES",20,"YES",23.5898354683627
"FEMALE",81,"LONG-TERM SICK/DISABLED",3300,"WIDOWED",11,"YES",20,"NO",NA,"NO",25.9515570934256
"FEMALE",69,"RETIRED",700,"MARRIED",8,"YES",2,"NO",NA,"NO",25.390625
"FEMALE",22,"UNEMPLOYED",350,"SINGLE",3,"YES",10,"YES",15,"NO",18.3654729109275
"MALE",30,"EMPLOYED IN PUBLIC SECTOR",3200,"MARRIED",0,"NO",2,"NO",NA,"NO",23.9868703446535
"MALE",35,"SELF-EMPLOYED",3000,"MARRIED",1,"NO",20,"NO",NA,"NO",24.8583651289166
"MALE",57,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",3,"NO",12,"NO",NA,"NO",26.8744961031981
"FEMALE",31,"LONG-TERM SICK/DISABLED",1300,"SINGLE",3,"YES",10,"YES",10,"NO",19.379197433927
"FEMALE",69,"RETIRED",1200,"WIDOWED",6,"NO",15,"NO",NA,"NO",27.6360544217687
"FEMALE",46,"EMPLOYED IN PUBLIC SECTOR",2645,"MARRIED",4,"YES",10,"NO",NA,"NO",23.7953599048186
"FEMALE",36,"EMPLOYED IN PRIVATE SECTOR",500,"MARRIED",0,"NO",3,"NO",NA,"NO",22.4913494809689
"FEMALE",35,NA,2500,"MARRIED",1,"YES",2,"NO",NA,"NO",21.484375
"FEMALE",64,"RETIRED",2100,"WIDOWED",5,"YES",-8,"NO",NA,"NO",25
"MALE",58,"SELF-EMPLOYED",2000,"MARRIED",3,"NO",2,"NO",NA,"NO",29.0657439446367
"FEMALE",21,"PUPIL OR STUDENT",1500,"MARRIED",0,"YES",7,"NO",NA,"NO",24.8409800895781
"FEMALE",62,"RETIRED",620,"WIDOWED",5,"NO",10,"NO",NA,"NO",31.25
"FEMALE",57,"LONG-TERM SICK/DISABLED",560,"MARRIED",5,"YES",5,"NO",NA,"NO",31.8339100346021
"FEMALE",80,"RETIRED",2000,"SINGLE",2,"NO",18,"NO",NA,"NO",22.2136784997223
"MALE",43,"EMPLOYED IN PUBLIC SECTOR",-8,"MARRIED",0,"NO",4,"NO",NA,"NO",35.4938271604938
"MALE",59,"EMPLOYED IN PUBLIC SECTOR",1600,"MARRIED",5,"NO",6,"NO",NA,"NO",29.757785467128
"FEMALE",18,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",5,"NO",NA,"NO",19.1953027964922
"MALE",46,"FARMER",5000,"MARRIED",6,"NO",3,"NO",NA,"YES",26.5118040651433
"MALE",56,"LONG-TERM SICK/DISABLED",900,"MARRIED",9,"YES",0,"NO",NA,"NO",26.3656030286641
"MALE",59,"FARMER",1500,"MARRIED",6,"YES",4,"YES",8,"NO",30.0947300023939
"FEMALE",61,"EMPLOYED IN PUBLIC SECTOR",2000,"WIDOWED",1,"YES",10,"NO",NA,"NO",26.0261748958953
"MALE",57,"SELF-EMPLOYED",1500,"MARRIED",3,"NO",6,"NO",NA,"NO",35.5113636363636
"FEMALE",57,"LONG-TERM SICK/DISABLED",560,"WIDOWED",2,"NO",6,"YES",3,"NO",23.0111768573307
"FEMALE",31,"EMPLOYED IN PUBLIC SECTOR",1900,"MARRIED",0,"YES",2,"NO",NA,"NO",22.4712087637714
"FEMALE",35,"EMPLOYED IN PUBLIC SECTOR",1800,"MARRIED",2,"NO",20,"NO",NA,"NO",23.1404958677686
"FEMALE",58,"LONG-TERM SICK/DISABLED",680,"WIDOWED",16,"YES",2,"NO",NA,"NO",28.3987180007303
"MALE",69,"RETIRED",1400,"MARRIED",5,"YES",2,"NO",NA,"NO",36.6782006920415
"MALE",66,"OTHER ECONOMICALLY INACTIVE",900,"MARRIED",9,"YES",0,"NO",NA,"NO",24.6559096158047
"MALE",50,"EMPLOYED IN PRIVATE SECTOR",1800,"SINGLE",6,"NO",10,"YES",10,"NO",25.8264462809917
"FEMALE",34,"EMPLOYED IN PRIVATE SECTOR",1480,"MARRIED",0,"YES",2,"NO",NA,"NO",19.53125
"FEMALE",55,"FARMER",2000,"MARRIED",4,"YES",2,"NO",NA,"NO",22.6757369614512
"FEMALE",72,"RETIRED",1100,"MARRIED",4,"YES",3,"NO",NA,"NO",29.4117647058824
"MALE",37,"OTHER ECONOMICALLY INACTIVE",500,"SINGLE",5,"YES",10,"YES",20,"YES",24.5351239669421
"MALE",56,"EMPLOYED IN PRIVATE SECTOR",2300,"MARRIED",2,"NO",12,"NO",NA,"NO",32.2830578512397
"MALE",66,"RETIRED",855,"MARRIED",4,"NO",6,"NO",NA,"NO",31.6734693877551
"FEMALE",35,"EMPLOYED IN PRIVATE SECTOR",1800,"MARRIED",2,"YES",5,"NO",NA,"NO",24.3865264441396
"MALE",51,"EMPLOYED IN PRIVATE SECTOR",900,"SINGLE",0,"YES",3,"YES",10,"NO",25.6611520347784
"FEMALE",61,"RETIRED",1600,"MARRIED",0,"NO",20,"NO",NA,"NO",22.4081789853296
"FEMALE",92,"RETIRED",950,"WIDOWED",15,"YES",1,"NO",NA,"NO",32.660763536072
"FEMALE",48,"EMPLOYED IN PUBLIC SECTOR",3000,"MARRIED",3,"YES",6,"NO",NA,"NO",24.3865264441396
"MALE",67,"RETIRED",400,"MARRIED",4,"YES",0,"NO",NA,"NO",37.202380952381
"MALE",29,"FARMER",1000,"SINGLE",5,"NO",4,"NO",NA,"NO",20.2812330989724
"FEMALE",80,"RETIRED",1600,"WIDOWED",16,"YES",0,"NO",NA,"NO",26.2595847484332
"MALE",31,"EMPLOYED IN PRIVATE SECTOR",3000,"MARRIED",0,"NO",4,"NO",NA,"NO",23.6712536295922
"FEMALE",41,"EMPLOYED IN PUBLIC SECTOR",1000,"MARRIED",1,"YES",5,"NO",NA,"NO",26.8923231381548
"FEMALE",47,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",1,"NO",6,"YES",15,"NO",21.8724228190326
"FEMALE",63,"RETIRED",1250,"MARRIED",9,"YES",10,"NO",NA,"NO",25.3443526170799
"MALE",33,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",0,"YES",4,"YES",20,"NO",25.3902185223725
"FEMALE",35,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",7,"YES",3,"NO",NA,"NO",24.2214532871972
"MALE",36,"UNEMPLOYED",4300,"MARRIED",0,"NO",2,"YES",40,"NO",29.3877551020408
"FEMALE",75,"RETIRED",1100,"MARRIED",11,"YES",2,"NO",NA,"NO",26.6727632982777
"MALE",40,"EMPLOYED IN PRIVATE SECTOR",2800,"SINGLE",4,"NO",10,"NO",NA,"NO",26.8744961031981
"MALE",84,"RETIRED",1358,"MARRIED",10,"YES",3,"YES",20,"YES",21.0480476121353
"MALE",23,"PUPIL OR STUDENT",-8,"SINGLE",NA,"NO",2,"YES",2,"NO",23.4493408447482
"MALE",20,"PUPIL OR STUDENT",NA,"SINGLE",3,"NO",10,"NO",NA,"NO",22.4813290656912
"MALE",45,"EMPLOYED IN PRIVATE SECTOR",1100,"MARRIED",13,"YES",2,"YES",30,"YES",27.681660899654
"FEMALE",61,"RETIRED",700,"MARRIED",10,"YES",4,"NO",NA,"NO",29.4321329639889
"FEMALE",45,"EMPLOYED IN PRIVATE SECTOR",1400,"MARRIED",3,"NO",3,"YES",10,"NO",31.25
"FEMALE",18,"PUPIL OR STUDENT",NA,"SINGLE",2,"NO",20,"NO",NA,"NO",22.038567493113
"FEMALE",28,"PUPIL OR STUDENT",800,"SINGLE",10,"YES",2,"NO",NA,"NO",NA
"FEMALE",46,"OTHER ECONOMICALLY INACTIVE",3000,"MARRIED",4,"YES",3,"NO",NA,"NO",24.1287923737194
"FEMALE",63,"RETIRED",700,"MARRIED",0,"YES",8,"NO",NA,"NO",23.8751147842057
"MALE",60,"OTHER ECONOMICALLY INACTIVE",800,"WIDOWED",6,"NO",7,"YES",15,"NO",24.4472789115646
"FEMALE",42,"EMPLOYED IN PRIVATE SECTOR",2500,"MARRIED",2,"NO",10,"NO",NA,"YES",36.7309458218549
"MALE",37,"FARMER",2500,"MARRIED",NA,"YES",2,"NO",NA,"NO",31.6373966942149
"FEMALE",48,"EMPLOYED IN PUBLIC SECTOR",4500,"MARRIED",0,"NO",5,"YES",18,"NO",22.6473769605192
"FEMALE",57,"LONG-TERM SICK/DISABLED",800,"MARRIED",9,"YES",2,"NO",NA,"NO",27.5133848899465
"FEMALE",40,"SELF-EMPLOYED",-8,"MARRIED",0,"YES",10,"NO",NA,"NO",24.2382271468144
"MALE",65,"LONG-TERM SICK/DISABLED",1500,"MARRIED",5,"YES",20,"NO",NA,"NO",32
"FEMALE",41,"OTHER ECONOMICALLY INACTIVE",600,"SINGLE",5,"YES",3,"YES",20,"NO",23.0111768573307
"FEMALE",64,"RETIRED",-8,"MARRIED",7,"NO",1,"NO",NA,"NO",32.421875
"MALE",21,"PUPIL OR STUDENT",260,"SINGLE",6,"NO",10,"YES",20,"YES",22.5459590704128
"MALE",72,"RETIRED",1800,"MARRIED",6,"NO",3,"NO",NA,"NO",22.8571428571429
"MALE",18,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",4,"YES",20,"NO",28.4005479635136
"MALE",43,"EMPLOYED IN PRIVATE SECTOR",1600,"MARRIED",0,"YES",7,NA,-8,"NO",23.5478806907378
"MALE",77,"RETIRED",900,"MARRIED",14,"YES",3,"NO",NA,"NO",22.038567493113
"MALE",35,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",4,"NO",1,"NO",NA,"NO",27.7447483154974
"MALE",58,"EMPLOYED IN PUBLIC SECTOR",2300,"MARRIED",3,"NO",15,"NO",NA,"NO",26.7299274950717
"MALE",38,"EMPLOYED IN PRIVATE SECTOR",-8,"SINGLE",6,"YES",0,"NO",NA,"YES",28.075042938301
"MALE",61,"EMPLOYED IN PRIVATE SECTOR",1600,"MARRIED",5,"NO",10,"YES",20,"NO",27.170631566236
"MALE",61,"EMPLOYED IN PRIVATE SECTOR",2600,"MARRIED",3,"NO",20,"YES",20,"NO",27.0416441319632
"FEMALE",47,"EMPLOYED IN PUBLIC SECTOR",2000,"DIVORCED",5,"YES",1,"YES",5,"NO",21.5645449137418
"MALE",63,"RETIRED",3100,"MARRIED",8,"YES",2,"NO",NA,"NO",37.7711776859504
"FEMALE",72,"RETIRED",800,"WIDOWED",15,"YES",4,"NO",NA,"NO",20.7612456747405
"MALE",71,"LONG-TERM SICK/DISABLED",834,"MARRIED",11,"YES",4,"NO",NA,"NO",32.9287190082645
"FEMALE",78,"RETIRED",1043,"WIDOWED",4,"YES",0,"NO",NA,"NO",26.5625
"MALE",69,"RETIRED",1200,"MARRIED",7,"NO",6,"NO",NA,"NO",26.9274376417234
"MALE",23,"EMPLOYED IN PRIVATE SECTOR",1200,"SINGLE",3,"YES",2,"YES",10,"NO",23.9132745243915
"FEMALE",33,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",2,"YES",8,"NO",NA,"NO",21.9713358572201
"MALE",32,"EMPLOYED IN PRIVATE SECTOR",2500,"MARRIED",0,"YES",4,"NO",NA,"NO",26.7299274950717
"MALE",57,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",0,"YES",2,"NO",NA,"NO",31.2809218296147
"FEMALE",52,"SELF-EMPLOYED",1000,"DE FACTO SEPARATED",3,"YES",2,"YES",15,"NO",25.9515570934256
"MALE",34,"EMPLOYED IN PRIVATE SECTOR",1800,"MARRIED",5,"NO",1,"NO",NA,"YES",24.7720967102656
"FEMALE",33,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",0,"NO",6,"NO",NA,"YES",26.8923231381548
"MALE",30,"EMPLOYED IN PRIVATE SECTOR",-8,"SINGLE",0,"YES",10,"NO",NA,"NO",33.3333333333333
"MALE",26,"EMPLOYED IN PRIVATE SECTOR",2000,"SINGLE",1,"YES",15,"NO",NA,"NO",23.3747260774288
"FEMALE",64,"RETIRED",1500,"MARRIED",4,"YES",4,"NO",NA,"NO",30.4831580551745
"MALE",45,"EMPLOYED IN PUBLIC SECTOR",900,"MARRIED",8,"YES",4,"NO",NA,"NO",29.7004132231405
"FEMALE",23,"PUPIL OR STUDENT",400,"SINGLE",0,"YES",10,"NO",NA,"NO",20.7156938086805
"MALE",45,"EMPLOYED IN PUBLIC SECTOR",3500,"MARRIED",5,"NO",4,"NO",NA,"NO",28.4055043555107
"MALE",59,"LONG-TERM SICK/DISABLED",1800,"MARRIED",10,"NO",20,"NO",NA,"NO",24.9770431588613
"FEMALE",50,"FARMER",-8,"MARRIED",3,"YES",6,"YES",3,"NO",28.3737024221453
"FEMALE",57,"OTHER ECONOMICALLY INACTIVE",NA,"WIDOWED",9,"YES",2,"NO",NA,"NO",28.719723183391
"FEMALE",22,"PUPIL OR STUDENT",NA,"SINGLE",1,"NO",10,"YES",10,"NO",18.732782369146
"FEMALE",60,"OTHER ECONOMICALLY INACTIVE",841,"MARRIED",1,"NO",3,"NO",NA,"NO",21.6311488543503
"FEMALE",75,"EMPLOYED IN PRIVATE SECTOR",1000,"MARRIED",0,"YES",-8,"NO",NA,"NO",28.1969212010364
"FEMALE",52,"LONG-TERM SICK/DISABLED",-8,"MARRIED",8,"YES",2,"YES",20,"NO",17.1467764060357
"FEMALE",75,"RETIRED",1100,"WIDOWED",15,"YES",1,"NO",NA,"NO",36.1604207758054
"FEMALE",40,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",4,"YES",2,"NO",NA,"NO",27.4076572777871
"MALE",26,"LONG-TERM SICK/DISABLED",600,"SINGLE",0,"NO",6,"NO",NA,"NO",23.766410140335
"FEMALE",53,"UNEMPLOYED",NA,"MARRIED",5,"NO",14,"YES",15,"NO",17.6308539944904
"FEMALE",74,"RETIRED",700,"MARRIED",21,"YES",1,"NO",NA,"NO",22.3081499107674
"FEMALE",23,"PUPIL OR STUDENT",1000,"MARRIED",0,"YES",4,"NO",NA,"NO",25.2825698988697
"FEMALE",29,"UNEMPLOYED",NA,"MARRIED",8,"YES",4,"NO",NA,"NO",23.0111768573307
"FEMALE",67,"RETIRED",610,"MARRIED",11,"YES",3,"NO",NA,"NO",29.1363163371488
"MALE",90,"RETIRED",1700,"MARRIED",7,"YES",2,"NO",NA,"NO",26.8386476526198
"FEMALE",25,"EMPLOYED IN PUBLIC SECTOR",1380,"SINGLE",4,"NO",8,"NO",NA,"NO",20.2812330989724
"MALE",61,"LONG-TERM SICK/DISABLED",1500,"MARRIED",7,"YES",10,"NO",NA,"NO",40.3538223140496
"MALE",58,"EMPLOYED IN PRIVATE SECTOR",2500,"MARRIED",2,"YES",2,"NO",NA,"NO",25.8264462809917
"FEMALE",64,"RETIRED",1300,"SINGLE",4,"YES",10,"NO",NA,"NO",27.2392244832559
"FEMALE",76,"RETIRED",1100,"WIDOWED",13,"YES",5,"NO",NA,"NO",31.2314098750744
"MALE",45,"FARMER",303,"MARRIED",4,"NO",15,"YES",5,"NO",24.2214532871972
"FEMALE",22,"UNEMPLOYED",NA,"SINGLE",1,"NO",8,"NO",NA,"NO",17.4328512396694
"FEMALE",69,"RETIRED",1800,"MARRIED",9,"YES",2,"NO",NA,"NO",37.202380952381
"MALE",82,"RETIRED",920,"WIDOWED",8,"YES",2,"NO",NA,"NO",25.7210322145387
"MALE",38,"SELF-EMPLOYED",2000,"MARRIED",1,"NO",5,"NO",NA,"NO",29.320987654321
"MALE",38,"EMPLOYED IN PRIVATE SECTOR",1234,"MARRIED",0,"YES",20,"NO",NA,"NO",25.013520822066
"MALE",55,NA,1000,"MARRIED",7,"NO",0,"NO",NA,"NO",22.6757369614512
"FEMALE",34,"EMPLOYED IN PRIVATE SECTOR",2800,"MARRIED",0,"NO",3,"NO",NA,"NO",22.038567493113
"FEMALE",86,"RETIRED",1200,"WIDOWED",10,"YES",3,"NO",NA,"NO",24.8357634994392
"MALE",46,"SELF-EMPLOYED",2000,"MARRIED",6,"YES",10,"NO",NA,"NO",25.9259259259259
"FEMALE",56,"RETIRED",700,"MARRIED",2,"NO",5,"NO",NA,"NO",24.092970521542
"FEMALE",42,"OTHER ECONOMICALLY INACTIVE",800,"MARRIED",3,"YES",2,"NO",NA,"NO",24.4351866688031
"MALE",33,"EMPLOYED IN PRIVATE SECTOR",6000,"MARRIED",0,"NO",4,"NO",NA,"NO",27.7574872169467
"FEMALE",49,"EMPLOYED IN PRIVATE SECTOR",2200,"MARRIED",NA,"NO",5,"NO",NA,"NO",20.5498866213152
"FEMALE",60,"RETIRED",1300,"MARRIED",4,"NO",6,"NO",NA,"NO",29.3847566574839
"FEMALE",45,"SELF-EMPLOYED",-8,"MARRIED",1,"YES",10,"NO",NA,"NO",25.4028160836116
"MALE",48,"EMPLOYED IN PRIVATE SECTOR",-8,"SINGLE",0,"YES",3,"NO",NA,"NO",21.2244897959184
"MALE",24,"EMPLOYED IN PRIVATE SECTOR",1300,"SINGLE",0,"YES",15,"NO",NA,"NO",25.7672189440594
"FEMALE",35,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",1,"NO",2,"NO",NA,"NO",23.4375
"FEMALE",30,"EMPLOYED IN PUBLIC SECTOR",3000,"MARRIED",0,"YES",10,"YES",5,"NO",26.2975778546713
"FEMALE",42,"UNEMPLOYED",NA,"MARRIED",4,"NO",5,"YES",25,"NO",20.7612456747405
"MALE",26,"EMPLOYED IN PRIVATE SECTOR",3000,"SINGLE",1,"YES",15,"YES",20,"YES",30.0612787605503
"MALE",23,"EMPLOYED IN PRIVATE SECTOR",-8,"SINGLE",0,"NO",2,"NO",NA,"NO",NA
"FEMALE",78,"RETIRED",800,"WIDOWED",12,"NO",14,"YES",10,"NO",20.7967298935064
"MALE",37,"FARMER",600,"MARRIED",0,"YES",3,"NO",NA,"NO",27.1430374952657
"MALE",45,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",0,"YES",4,"NO",NA,"NO",29.7004132231405
"FEMALE",19,"PUPIL OR STUDENT",-8,"SINGLE",0,"YES",3,"NO",NA,"NO",23.5294117647059
"MALE",47,"FARMER",-8,"MARRIED",3,"YES",12,"NO",NA,"NO",29.0367377856331
"FEMALE",41,"SELF-EMPLOYED",-8,"MARRIED",6,"YES",3,"NO",NA,"NO",26.6193433895297
"FEMALE",18,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",2,"NO",NA,"NO",20.0692041522491
"MALE",22,"EMPLOYED IN PRIVATE SECTOR",1500,"SINGLE",NA,"YES",3,"NO",NA,"NO",24.6913580246914
"FEMALE",21,"PUPIL OR STUDENT",1500,"SINGLE",0,"YES",5,"NO",NA,"NO",20.9839876033058
"FEMALE",63,"RETIRED",660,"MARRIED",8,"YES",2,"NO",NA,"NO",22.038567493113
"FEMALE",58,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",19,"YES",10,"YES",10,"NO",22.1453287197232
"MALE",29,"EMPLOYED IN PUBLIC SECTOR",2200,"SINGLE",0,"NO",8,"NO",NA,"NO",25.8264462809917
"FEMALE",53,"EMPLOYED IN PUBLIC SECTOR",-8,"MARRIED",7,"YES",1,"NO",NA,"NO",31.1111111111111
"FEMALE",49,"OTHER ECONOMICALLY INACTIVE",520,"MARRIED",1,"YES",6,"YES",15,"NO",36.0519147572504
"MALE",38,"EMPLOYED IN PRIVATE SECTOR",2800,"MARRIED",3,"YES",5,"NO",NA,"NO",27.1177685950413
"FEMALE",53,"EMPLOYED IN PRIVATE SECTOR",1000,"WIDOWED",8,"NO",3,"NO",NA,"NO",35.5555555555556
